Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
1051,7cc7d292-5354-4bae-af3b-f97a3b6cf9f8,6648,0.9936034115138592,88,1494,1407,0.9877121123464014,88,1796,1709
1052,1539173f-9fa5-4a7a-aa0c-8cd5c1ee61ab,4452,0.9972451790633609,96,4451,4356,0.9997707473635947,90,4451,4362
1053,730a7ae9-1cbc-4f7a-866b-e2fedd7c9cd2,14949,0.9279526727234312,94,4826,4733,0.980245918161661,88,5048,4961
1054,2afbc645-f83c-40fa-8d61-1de0b8ed1dbe,21700,0.9986287281453549,97,5930,5834,0.9951080953132397,91,6427,6337
1055,f8cb5ff9-a089-42cb-9cad-2289ac05d6ab,2862,0.9978308026030369,97,2862,2766,0.9996392496392497,91,2862,2772
1056,0a7d34ab-a0a6-4a7a-b922-c91101111f28,3441,0.9973094170403587,92,3436,3345,0.99880810488677,86,3441,3356
1057,d4f147ab-9dcd-4535-a792-8578c76f0dc1,2567,0.8514851485148515,100,301,202,0.9306040938592112,85,2087,2003
1058,5ccdf4b4-82de-469d-9139-444ccc4c9e56,5701,0.8521654972175176,88,4220,4133,0.969890854347008,82,5395,5314
1059,8a332c63-303f-4c17-a2f4-984102b42d5a,24773,0.9854877462758289,125,10529,10405,0.9857019479896363,119,10539,10421
1060,2c734245-7744-4bad-9449-3535ec2ad27b,4174,0.9213813372520205,91,4173,4083,0.9858156028368794,85,4173,4089
1061,e81c9080-d8c9-4a34-ae50-e1e41112c282,8484,0.96,823,997,175,0.9645340751043116,84,1521,1438
1062,c28e45ab-da01-4148-af30-5ceb6dd6ece3,10191,0.9847104749512037,92,6239,6148,0.9794636015325671,86,6610,6525
1063,06c04054-9514-43c0-96f5-6e16a0bf1704,7970,0.9481313059542419,91,7127,7037,0.9920869098712446,85,7540,7456
1064,651f1d56-735f-46b4-9673-5d3b978d2ee5,29346,0.9802924348378894,97,3242,3146,0.9933712121212122,91,3258,3168
1065,dffac8d4-2dc5-428e-b5e8-f1c717b32225,19324,0.9450889404485692,83,3961,3879,0.9780505952380952,77,5452,5376
1066,3dc938c6-fcfd-42f1-aece-136bc8ddc2b7,26842,0.92192846034214615,100,3314,3215,0.9916175100900342,94,3314,3221
1067,14634042-9587-4f34-a852-6080e185cf57,7195,0.9961919268849961,93,2718,2626,0.9981578139392079,87,3343,3257
1068,621bee7d-4f14-45d6-8480-1c9f21313fc9,2314,0.8664259927797834,89,1750,1662,0.9849916620344636,83,1881,1799
1069,22177366-5f72-406b-8ad2-dae51f218d5d,15596,0.92,87,5336,5250,0.9948571428571429,87,5336,5250
1070,3e0b29e4-1e00-48ce-b31d-829b58126750,41405,0.9954707985697259,118,4312,4195,0.9926873857404022,112,5034,4923
1071,1b90b0d5-3534-44f2-b2c2-faafcd892bc3,2650,0.9976525821596244,91,2646,2556,0.9996096799375488,85,2646,2562
1072,4a13efc0-5007-4338-b981-2fa545137271,20760,0.9570251311039978,96,14778,14683,0.9958626124647009,96,15322,15227
1073,79985a6d-d15b-4675-98bc-eaef1710b852,1518,0.9993002099370188,89,1517,1429,0.9993031358885017,83,1517,1435
1074,72af7c7d-6eee-4a9a-9a44-b5352cb775f7,1898,0.9994447529150472,89,1889,1801,0.9994465965688988,83,1889,1807
1075,6979b4a1-3ac4-4fc7-a7ff-4ff96c499460,10277,0.9817743232377378,115,7576,7462,0.9956241956241956,109,7878,7770
1076,192325c7-57fe-4bfb-aa0d-3753bcf98822,1663,0.9993618379068283,95,1661,1567,0.9993618379068283,95,1661,1567
1077,5f8d9098-0d1f-47f6-b070-95fe1950f1a7,1608,0.999344262295082,83,1607,1525,0.999346832135859,77,1607,1531
1078,7511fec9-a590-46f2-bcbf-473e323fa24c,5090,0.9997997196074504,94,5086,4993,0.9997999599919984,88,5086,4999
1079,ba707582-4fc0-4f3b-86e4-0750a8fd17ee,7715,0.9686063312754499,100,7712,7613,0.9963249770311065,94,7712,7619
1080,3d25cf94-a229-4fb5-bdb4-784451a3c29e,17048,0.9481132075471698,91,4330,4240,0.9853198948290973,85,4648,4564
1081,d0a01dd6-2cbf-4e83-a816-3fc78468b0ce,35903,0.9479258605472197,90,3488,3399,0.9894273127753304,84,3488,3405
1082,d101973f-1c07-4d5b-9b3d-f15a6ea81cca,3317,0.9857142857142858,93,3312,3220,0.9941194676570722,87,3317,3231
1083,107117ad-9651-4f4d-b198-378961534f73,31294,0.891640866873065,92,6228,6137,0.8925606381246948,86,6228,6143
1084,924555e0-0164-43f8-9b0b-dea7b400f6a2,1573,0.998641304347826,76,1547,1472,0.993963782696177,76,1566,1491
1085,3aebdc5b-1ef5-4d38-a8be-db9d784ffb56,4647,0.9918663442514838,96,4644,4549,0.9967069154774972,90,4644,4555
1086,c7d6e869-819e-4df4-8e14-f948de41223f,8141,0.9540247441576295,96,6642,6547,0.9922173050511216,90,6642,6553
1087,c2d2dcfe-afe3-46f8-92c9-574b9a83a173,6016,0.9337379868487607,86,6016,5931,0.9797673242286292,86,6016,5931
1088,b7d11207-aa52-4258-a183-4a957b3681be,5740,0.9985835694050992,91,5738,5648,0.9994694021931376,85,5738,5654
1089,f304acbb-4d7d-4f76-8870-3a42d902e308,11096,0.9162151946579312,95,8031,7937,0.9176633513785724,89,8031,7943
1090,b29f19ba-c259-4582-88e9-9468e6c47cd1,13333,0.9142998271178069,97,4145,4049,0.9692275042444821,91,4802,4712
1091,b00d72ad-cbd7-40f7-a8a1-2eae3d508ad6,9827,0.9997945346209164,89,9822,9734,0.9997947665469471,83,9827,9745
1092,9838fc14-53d6-439c-ba0d-e0b89f9680e3,7965,0.9994890137966275,97,4010,3914,0.9994897959183674,91,4010,3920
1093,ec0c3d30-fd98-44bf-a1c6-3692eb08a87c,14067,0.9977728285077951,91,10866,10776,0.9994435169727324,85,10866,10782
1094,34327b59-3692-48f6-935e-a662332b4a09,1118,0.998019801980198,82,1091,1010,0.998019801980198,82,1091,1010
1095,9c2beade-b729-407b-9e72-d0c66242413a,7104,0.7728813559322034,94,2748,2655,0.9588112617309698,88,3923,3836
1096,a014f607-8b07-4a9b-a23c-372c57d29baf,1198,0.9990950226244344,94,1198,1105,0.9990999099909991,88,1198,1111
1097,9a3b9371-6189-4906-908e-403786ee683b,33584,0.8996074032529445,91,5439,5349,0.9722863741339491,85,5713,5629
1098,888e7d3c-16ce-416a-953e-8d01b2f73cc2,2572,0.9971762807583703,93,2571,2479,0.9995975855130784,87,2571,2485
1099,4cd6bb22-2d9a-471b-bb49-e45c7a6f837f,1536,0.9944979367262724,82,1535,1454,0.9993122420907841,82,1535,1454
1100,8af487d6-d57c-4cec-8606-7ba5e89b9609,10102,0.962248553320474,94,3722,3629,0.9834509613044536,88,4196,4109
