Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
784,7bfef86c-2066-4f67-86a2-e95ad6c3dd10 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1068 start_time=2025-11-20T10:13:11.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=7bfef86c-2066-4f67-86a2-e95ad6c3dd10 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5673,0.9968617315857485,93,5509,5417,0.9973127911142959,87,5668,5582
785,b7b94632-02fa-4cd4-8c8c-fae362faad2a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=717 start_time=2025-11-20T10:18:35.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=b7b94632-02fa-4cd4-8c8c-fae362faad2a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6302,0.9856477889837083,92,5247,5156,0.9711392405063292,86,6010,5925
786,3c040745-9b17-4c41-92b7-7999870ea12c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=644 start_time=2025-11-20T10:22:06.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=3c040745-9b17-4c41-92b7-7999870ea12c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4874,0.9993577392421323,87,4757,4671,0.9993593850096092,81,4763,4683
787,094cdc66-d8f6-46bf-9d9b-13e99fe4fc47 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2282 start_time=2025-11-20T10:23:13.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=094cdc66-d8f6-46bf-9d9b-13e99fe4fc47 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6262,0.9966101694915255,91,3040,2950,0.9986468200270636,85,3040,2956
788,8354bad6-0a3f-4f1d-9b91-4b3ce48a067c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1669 start_time=2025-11-20T10:28:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=8354bad6-0a3f-4f1d-9b91-4b3ce48a067c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,25999,0.9996838444514701,90,6415,6326,0.9996844430419691,84,6421,6338
789,e20bd446-b835-402b-92ff-4775b54e84d8 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2725 start_time=2025-11-20T10:33:25.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e20bd446-b835-402b-92ff-4775b54e84d8 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4755,0.9982847341337907,91,4754,4664,0.9997858672376874,85,4754,4670
790,2905cfaa-f718-4cfb-89f8-eb30efaeac20 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=98 start_time=2025-11-20T10:09:14.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=2905cfaa-f718-4cfb-89f8-eb30efaeac20 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,46141,0.9828593689131282,90,5223,5134,0.9898956435315555,84,6120,6037
791,412c8e42-d59f-46fe-99e6-0b9d5569b98d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2616 start_time=2025-11-20T10:44:03.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=412c8e42-d59f-46fe-99e6-0b9d5569b98d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2114,0.9995056846267919,88,2110,2023,0.9995056846267919,88,2110,2023
792,8a29f3c6-bc49-4376-a14a-ed7ff7a412c7 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1707 start_time=2025-11-20T10:48:30.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=8a29f3c6-bc49-4376-a14a-ed7ff7a412c7 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1334,0.9991915925626516,98,1334,1237,0.999195494770716,92,1334,1243
793,5c69d90d-d587-4639-9eaa-a324e0af7372 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=888 start_time=2025-11-20T10:51:49.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5c69d90d-d587-4639-9eaa-a324e0af7372 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2393,0.997907949790795,90,1045,956,0.9515770768547313,90,2340,2251
794,437e8319-6cbc-4492-942f-b50718b2770c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1063 start_time=2025-11-20T10:56:34.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=437e8319-6cbc-4492-942f-b50718b2770c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5666,0.9186440677966101,94,3633,3540,0.9774335436986039,88,5316,5229
795,0210217f-a863-4acc-9195-7e2461d36afa runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2617 start_time=2025-11-20T11:02:43.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=0210217f-a863-4acc-9195-7e2461d36afa basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,16800,0.9093369418132612,91,4524,4434,0.9746503496503497,85,4660,4576
796,2bcebe3d-e585-4b1e-9868-bf8be1154d5e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=135 start_time=2025-11-20T11:08:54.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=2bcebe3d-e585-4b1e-9868-bf8be1154d5e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1573,0.9115462525320729,90,1570,1481,0.9973100201748487,84,1570,1487
797,a62b3862-3127-4d2d-80bb-5c915486c6dc runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1553 start_time=2025-11-20T11:10:14.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a62b3862-3127-4d2d-80bb-5c915486c6dc basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,19626,0.9230769230769231,96,680,585,0.9966159052453468,90,680,591
798,f01f4d34-baf4-4554-8547-41804e456b3e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2571 start_time=2025-11-20T11:12:28.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f01f4d34-baf4-4554-8547-41804e456b3e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8095,0.9847448711204629,93,5795,5703,0.9966738732745718,87,6099,6013
799,08495fb9-59b9-40df-938f-30f9636df0af runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=26 start_time=2025-11-20T11:17:52.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=08495fb9-59b9-40df-938f-30f9636df0af basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3421,0.9154977762572699,89,3011,2923,0.99522021167634,83,3011,2929
800,95b4da6c-5c11-4699-a136-f27205555ee9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=679 start_time=2025-11-20T11:20:41.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=95b4da6c-5c11-4699-a136-f27205555ee9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4113,0.9985052316890882,96,4109,4014,0.9997512437810945,90,4109,4020
801,cdb64924-f18c-4c10-9039-dfc78f38d6c2 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1813 start_time=2025-11-20T11:22:33.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=cdb64924-f18c-4c10-9039-dfc78f38d6c2 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,30964,0.9072630283135003,85,4958,4874,0.9830369916206826,85,4977,4893
802,50ce6f5a-aca7-4796-b6da-b4d0cf067848 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=37 start_time=2025-11-20T11:25:03.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=50ce6f5a-aca7-4796-b6da-b4d0cf067848 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,12792,0.9327935222672065,89,5028,4940,0.9871045738464639,83,5045,4963
803,967744bc-fa95-4069-a6c7-372bfe5f8bcd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2188 start_time=2025-11-20T10:10:19.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=967744bc-fa95-4069-a6c7-372bfe5f8bcd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,33095,0.8711127763207194,89,5426,5338,0.9178412462908012,83,5474,5392
804,83a571cc-30f5-4162-ad45-6a2624fd2abc runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2675 start_time=2025-11-20T10:13:06.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=83a571cc-30f5-4162-ad45-6a2624fd2abc basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,25420,0.9383531091087519,94,11302,11209,0.992105729998226,88,11361,11274
805,ba689e1b-7202-4b31-99a1-0a7e03404183 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=703 start_time=2025-11-20T10:18:43.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ba689e1b-7202-4b31-99a1-0a7e03404183 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8742,0.9710703953712633,82,6303,6222,0.9892716832880024,82,6699,6618
806,fb70bc9b-f8ed-48c7-bfdd-277e8faf4463 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=507 start_time=2025-11-20T10:22:12.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=fb70bc9b-f8ed-48c7-bfdd-277e8faf4463 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6689,0.9391304347826087,96,5270,5175,0.9920864697934761,90,5270,5181
807,3d868ce1-cb28-41dc-950b-d56ed667e99f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=838 start_time=2025-11-20T10:23:36.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=3d868ce1-cb28-41dc-950b-d56ed667e99f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8756,0.9046299960427384,90,5143,5054,0.9866036249014972,84,5159,5076
808,d68a9e61-2325-4589-8f02-9ed4e6740c17 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1695 start_time=2025-11-20T10:28:59.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d68a9e61-2325-4589-8f02-9ed4e6740c17 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,25471,0.9753434307854878,90,5767,5678,0.9898305084745763,84,6278,6195
809,291418ca-093f-42e6-8a6a-09972dec5183 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1297 start_time=2025-11-20T10:34:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=291418ca-093f-42e6-8a6a-09972dec5183 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,11114,0.8916776750330251,93,3120,3028,0.984267453294002,87,3137,3051
810,e07c6574-d065-49c3-b0a8-e6a9d4ac8441 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1137 start_time=2025-11-20T10:20:28.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e07c6574-d065-49c3-b0a8-e6a9d4ac8441 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,61312,0.9896006655574043,91,4898,4808,0.9089298369950389,85,5728,5644
811,bd4f8d1e-e472-44f9-8a28-23971e02a400 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1371 start_time=2025-11-20T10:43:58.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=bd4f8d1e-e472-44f9-8a28-23971e02a400 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,12056,0.9088895042924398,88,3698,3611,0.9865162355531095,82,3715,3634
812,3706f342-91e4-49ba-a1b8-b65ba2735b87 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2674 start_time=2025-11-20T10:48:25.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=3706f342-91e4-49ba-a1b8-b65ba2735b87 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7628,0.9129049389272438,96,7627,7532,0.9899177500663305,90,7627,7538
813,f5ce8bdc-b3fe-4614-893c-c0bd810e5c93 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1821 start_time=2025-11-20T10:52:51.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f5ce8bdc-b3fe-4614-893c-c0bd810e5c93 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4365,0.9997659723847414,89,4361,4273,0.9997663005375088,83,4361,4279
814,0b1a55a4-79c7-4e4b-b687-078140e33305 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2628 start_time=2025-11-20T10:56:22.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=0b1a55a4-79c7-4e4b-b687-078140e33305 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,37029,0.8971789733312779,94,6580,6487,0.9826086956521739,94,6648,6555
815,bd860ba0-78e6-4de5-b135-5a7be18d1f68 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1879 start_time=2025-11-20T11:02:57.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=bd860ba0-78e6-4de5-b135-5a7be18d1f68 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,15714,0.9433340201936946,94,4946,4853,0.9795228628230617,88,5117,5030
816,699aa0f6-98df-4aa1-a2dd-d7e66aab0843 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2370 start_time=2025-11-20T11:08:53.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=699aa0f6-98df-4aa1-a2dd-d7e66aab0843 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7715,0.9598420013166556,121,7715,7595,0.9900013156163663,115,7715,7601
817,bbb8a801-a566-41f2-be70-6947a471ba6a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2378 start_time=2025-11-20T11:11:10.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=bbb8a801-a566-41f2-be70-6947a471ba6a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8506,0.9117938553022795,96,6149,6054,0.9821622460058942,90,6536,6447
818,1ca7cb03-3057-43e7-8607-4a1a5b49345e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=332 start_time=2025-11-20T11:12:06.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1ca7cb03-3057-43e7-8607-4a1a5b49345e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,15584,0.9358245329000813,94,3786,3693,0.9857321652065081,88,4082,3995
819,a40937be-0dd0-4441-a174-5bcad0ece67f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1069 start_time=2025-11-20T11:16:49.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a40937be-0dd0-4441-a174-5bcad0ece67f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,36454,0.91353001017294,94,5991,5898,0.9857915057915058,88,6562,6475
820,e428da29-59b9-4c5f-a415-75877896276a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=656 start_time=2025-11-20T11:20:11.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e428da29-59b9-4c5f-a415-75877896276a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,20386,0.9911393463178133,87,12049,11963,0.9958880278348885,87,12732,12646
821,5623c9f3-1aa4-4514-9398-5e8989334f8a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1620 start_time=2025-11-20T10:49:15.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5623c9f3-1aa4-4514-9398-5e8989334f8a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,56582,0.9564110722239898,116,3258,3143,0.9772268135904499,110,5554,5445
822,f6f32c3f-7c7b-4aac-834a-b62e6d9530f0 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=582 start_time=2025-11-20T11:26:05.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f6f32c3f-7c7b-4aac-834a-b62e6d9530f0 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5321,0.9312693498452013,91,4935,4845,0.9814241486068112,85,5252,5168
823,660a504d-11ce-47af-8e1c-a2e222981bd0 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2936 start_time=2025-11-20T10:10:24.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=660a504d-11ce-47af-8e1c-a2e222981bd0 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,54212,0.9777777777777777,106,5235,5130,0.9778963414634146,100,5347,5248
824,1b32dd62-ba3f-4931-88e9-90b3a6ab5229 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=448 start_time=2025-11-20T10:14:28.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1b32dd62-ba3f-4931-88e9-90b3a6ab5229 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,18691,0.9778687983087798,92,15228,15137,0.9992217394124132,86,15504,15419
825,682886ee-5d65-4e3d-abd8-4eda33d3f184 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2364 start_time=2025-11-20T10:19:20.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=682886ee-5d65-4e3d-abd8-4eda33d3f184 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2489,0.9995835068721366,88,2488,2401,0.9995845450768591,82,2488,2407
826,261d4c1a-b545-42d2-b1fd-ac36a09ec20d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=734 start_time=2025-11-20T10:22:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=261d4c1a-b545-42d2-b1fd-ac36a09ec20d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1689,0.8205128205128205,115,231,117,0.8426842684268426,108,1016,909
827,a23d3576-3c78-41b9-9a7d-6854fc903ef2 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2541 start_time=2025-11-20T10:24:24.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a23d3576-3c78-41b9-9a7d-6854fc903ef2 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3934,0.9979144942648592,98,3933,3836,0.9994794377928162,92,3933,3842
828,fc37239b-d8fb-42ec-ae3c-d08825793a7d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1331 start_time=2025-11-20T10:30:15.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=fc37239b-d8fb-42ec-ae3c-d08825793a7d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,15888,0.9097298787210585,94,7349,7256,0.9844867125320383,88,7500,7413
829,e68a6615-ac1e-48b5-b440-94b39fc60f46 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1894 start_time=2025-11-20T10:33:56.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e68a6615-ac1e-48b5-b440-94b39fc60f46 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,13341,0.9228562320688556,92,6365,6274,0.9855293221629855,86,6650,6565
